Label,ID,Text
OG_ENG_ESSAY,og-eng-88,"This study addresses the problem of cost estimation in the context of software evolution by building a set of quantitative models and assessing their predictive power. The models aim at capturing the relationship between effort, productivity and a suite of metrics of software evolution extracted from empirical data sets."
OG_ENG_ESSAY,og-eng-89,"The Software Test Program (STP) is a cooperation between Motorola and the Center for Informatics of the Federal University of Pernambuco. It has been conceived with inspiration on the Medical Residency, adjusted to the software development practice. A Software Residency includes the formal teaching of the relevant concepts and deep practice, with specialization on some specific subject; here the focus is on software testing. The STP has been of great benefit to all parties involved."
OG_ENG_ESSAY,og-eng-90,"Software Engineering courses are essential for undergraduates to achieve a smooth transition from higher education to a career. However, many of these courses encounter complications that forbid them from meeting their goals such as: Real products and customers, project duration, software sophistication and more. At Chico State, we have implemented the Tech Startup Model in which the Software Engineering students partner with entrepreneurship students to allow for more collaboration and the creation of a customer-employee relation to address some of these issues. This model utilizes both Lean Startup as well as Agile Development to continuously test a student's ability to adapt to the customer's needs. The data accumulated from the past couple of semesters allowed us to analyze student behavior when exposed to the Tech Startup Model as opposed to other methods tested from previous semesters."
OG_ENG_ESSAY,og-eng-91,"Mining software engineering data has emerged as a successful research direction over the past decade. In this position paper, we advocate Software Intelligence (SI) as the future of mining software engineering data, within modern software engineering research, practice, and education. We coin the name SI as an inspiration from the Business Intelligence (BI) field, which offers concepts and techniques to improve business decision making by using fact-based support systems. Similarly, SI offers software practitioners (not just developers) up-to-date and pertinent information to support their daily decision-making processes. SI should support decision-making processes throughout the lifetime of a software system not just during its development phase."
OG_ENG_ESSAY,og-eng-92,"Despite its importance, Software Quality Engineering is longing to make its way into software lifecycle standards. This article analyses the recently published ISO/IEC 24748 systems and software lifecycle management guide against other standards and academic material, and proposes additions to make to the standard for it to properly promote and support software quality engineering."
OG_ENG_ESSAY,og-eng-93,"The global, local and firm economies depend on software in an ever increasing way. Writing effective software on a day to day basis, for a long time (decades, maybe) depends upon agility (as a process and timing) to have, as consequences, reliability, scalability and security, in times of software and systems as services.

The only way to achieve such tense and, in most cases, opposite goals, is to try and find business models (for software ops) that are continuously searching for a repeatable, scalable business models."
OG_ENG_ESSAY,og-eng-94,"This paper describes a demonstration of the product line engineering tool and framework Gears from BigLever software. Gears provides a single feature modeling language, a single variation point mechanism, and a single automated product configurator that are used to configure a product portfolio's shared engineering assets appropriately for each product in the portfolio. The result is an automated production line capability that can quickly produce any product in the portfolio from the same, single set of shared assets."
OG_ENG_ESSAY,og-eng-95,"Software Studio is a studio-based learning (SBL) curriculum designed to train students as professional software engineers. Traditional software engineering courses remain important, but suffer significant gaps in preparing students for professional engagement. We describe our curriculum model, highlight ways in which it fills these gaps, and offer a SWOT analysis. As practical guidance, we reflect on our missteps and successes in implementing Software Studio over the past five semesters. Finally, we suggest future directions for Software Studio"
OG_ENG_ESSAY,og-eng-96,"Despite its importance, Software Quality Engineering is longing to make its way into software lifecycle standards. This article analyses the recently published ISO/IEC 24748 systems and software lifecycle management guide against other standards and academic material, and proposes additions to make to the standard for it to properly promote and support software quality engineering."
OG_ENG_ESSAY,og-eng-97,"The global, local and firm economies depend on software in an ever increasing way. Writing effective software on a day to day basis, for a long time (decades, maybe) depends upon agility (as a process and timing) to have, as consequences, reliability, scalability and security, in times of software and systems as services."
OG_ENG_ESSAY,og-eng-98,"Engineering research differs greatly, both in its aims and in its methods, from traditional ""scientific"" research. While Sciences deal with the study of existing objects and phenomena, be it physically, metaphysically or conceptually, Engineering is based on how to do things, how to create new objects. For this reason, ""scientific"" research methods are not always directly applicable to research problems of an engineering nature.In the present article, we concentrate on the problems and research methods of a specific branch of engineering: Software Engineering, discussing, on the one hand, the nature of the method in this field while and, on the other, the similarity of the methods of research in Software Engineering and those of software development."
OG_ENG_ESSAY,og-eng-99,"Software Studio is a studio-based learning (SBL) curriculum designed to train students as professional software engineers. Traditional software engineering courses remain important, but suffer significant gaps in preparing students for professional engagement. We describe our curriculum model, highlight ways in which it fills these gaps, and offer a SWOT analysis. As practical guidance, we reflect on our missteps and successes in implementing Software Studio over the past five semesters. Finally, we suggest future directions for Software Studio."
